/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	POLR3B:RIC8B 3 chr12:106500182 chr12:106774691
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	KCNIP4:KCNIP4 2 chr4:20850665 chrKI270790.1:23022
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	PDGFRA:FIP1L1 2 chr4:54274921 chr4:53425964
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	CACNA1C:CACNA1C 23 chr12:2448973 chrKZ208916.1:462573
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	PLCL2:PLCL2 4 chr3:16803087 chrKV766192.1:322141
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	RBMS3:LUZP2 4 chr3:29434744 chr11:24891958
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	PRRG1:TSPAN7 4 chrX:37425999 chrX:38666120
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	KIF2A:IPO11 4 chr5:62306535 chr5:62515386
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	POLR3B:RIC8B 3 chr12:106500182 chr12:106774691
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	KCNIP4:KCNIP4 2 chr4:20850665 chrKI270790.1:23022
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q95.log:SumGF	PDGFRA:FIP1L1 2 chr4:54274921 chr4:53425964
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_1GB_nanopore2023_Q85.log:SumGF	CACNA1C:CACNA1C 3 chr12:2448978 chrKZ208916.1:462568
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_1GB_nanopore2023_Q90.log:SumGF	CACNA1C:CACNA1C 2 chr12:2448974 chrKZ208916.1:462572
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_1GB_nanopore2023_Q95.log:SumGF	CACNA1C:CACNA1C 2 chr12:2448974 chrKZ208916.1:462572
